,dateRep,day,month,year,cases,deaths,geoId,continentExp,countryterritoryCode,popData2018,countriesAndTerritories
5261,07/02/2020,7,2,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5262,06/02/2020,6,2,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5263,05/02/2020,5,2,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5264,04/02/2020,4,2,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5265,03/02/2020,3,2,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5266,02/02/2020,2,2,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5267,01/02/2020,1,2,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5268,31/01/2020,31,1,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5269,30/01/2020,30,1,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5270,29/01/2020,29,1,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5271,28/01/2020,28,1,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5272,27/01/2020,27,1,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5273,26/01/2020,26,1,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5274,25/01/2020,25,1,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5275,24/01/2020,24,1,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5276,23/01/2020,23,1,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5277,22/01/2020,22,1,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5278,21/01/2020,21,1,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5279,20/01/2020,20,1,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5280,19/01/2020,19,1,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5281,18/01/2020,18,1,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5282,17/01/2020,17,1,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5283,16/01/2020,16,1,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5284,15/01/2020,15,1,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5285,14/01/2020,14,1,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5286,13/01/2020,13,1,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5287,12/01/2020,12,1,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5288,11/01/2020,11,1,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5289,10/01/2020,10,1,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5290,09/01/2020,9,1,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5291,08/01/2020,8,1,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5292,07/01/2020,7,1,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5293,06/01/2020,6,1,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5294,05/01/2020,5,1,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5295,04/01/2020,4,1,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5296,03/01/2020,3,1,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5297,02/01/2020,2,1,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5298,01/01/2020,1,1,2020,0,0,ID,Asia,IDN,267663435.0,Indonesia
5299,31/12/2019,31,12,2019,0,0,ID,Asia,IDN,267663435.0,Indonesia
5300,20/04/2020,20,4,2020,1343,87,IR,Asia,IRN,81800269.0,Iran
5301,19/04/2020,19,4,2020,1374,73,IR,Asia,IRN,81800269.0,Iran
5302,18/04/2020,18,4,2020,1499,89,IR,Asia,IRN,81800269.0,Iran
5303,17/04/2020,17,4,2020,1606,92,IR,Asia,IRN,81800269.0,Iran
5304,16/04/2020,16,4,2020,1512,94,IR,Asia,IRN,81800269.0,Iran
5305,15/04/2020,15,4,2020,1574,98,IR,Asia,IRN,81800269.0,Iran
5306,14/04/2020,14,4,2020,1617,111,IR,Asia,IRN,81800269.0,Iran
5307,13/04/2020,13,4,2020,1657,117,IR,Asia,IRN,81800269.0,Iran
5308,12/04/2020,12,4,2020,1837,125,IR,Asia,IRN,81800269.0,Iran
5309,11/04/2020,11,4,2020,1972,122,IR,Asia,IRN,81800269.0,Iran
5310,10/04/2020,10,4,2020,1634,117,IR,Asia,IRN,81800269.0,Iran
5311,09/04/2020,9,4,2020,1997,121,IR,Asia,IRN,81800269.0,Iran
5312,08/04/2020,8,4,2020,2089,133,IR,Asia,IRN,81800269.0,Iran
5313,07/04/2020,7,4,2020,2274,136,IR,Asia,IRN,81800269.0,Iran
5314,06/04/2020,6,4,2020,2483,151,IR,Asia,IRN,81800269.0,Iran
5315,05/04/2020,5,4,2020,5275,292,IR,Asia,IRN,81800269.0,Iran
5316,04/04/2020,4,4,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5317,03/04/2020,3,4,2020,2875,124,IR,Asia,IRN,81800269.0,Iran
5318,02/04/2020,2,4,2020,2987,138,IR,Asia,IRN,81800269.0,Iran
5319,01/04/2020,1,4,2020,3111,141,IR,Asia,IRN,81800269.0,Iran
5320,31/03/2020,31,3,2020,3186,117,IR,Asia,IRN,81800269.0,Iran
5321,30/03/2020,30,3,2020,2901,123,IR,Asia,IRN,81800269.0,Iran
5322,29/03/2020,29,3,2020,3076,139,IR,Asia,IRN,81800269.0,Iran
5323,28/03/2020,28,3,2020,2926,144,IR,Asia,IRN,81800269.0,Iran
5324,27/03/2020,27,3,2020,2389,157,IR,Asia,IRN,81800269.0,Iran
5325,26/03/2020,26,3,2020,2206,143,IR,Asia,IRN,81800269.0,Iran
5326,25/03/2020,25,3,2020,1762,122,IR,Asia,IRN,81800269.0,Iran
5327,24/03/2020,24,3,2020,1411,127,IR,Asia,IRN,81800269.0,Iran
5328,23/03/2020,23,3,2020,1028,129,IR,Asia,IRN,81800269.0,Iran
5329,22/03/2020,22,3,2020,966,123,IR,Asia,IRN,81800269.0,Iran
5330,21/03/2020,21,3,2020,1237,149,IR,Asia,IRN,81800269.0,Iran
5331,20/03/2020,20,3,2020,1046,149,IR,Asia,IRN,81800269.0,Iran
5332,19/03/2020,19,3,2020,1192,147,IR,Asia,IRN,81800269.0,Iran
5333,18/03/2020,18,3,2020,1178,135,IR,Asia,IRN,81800269.0,Iran
5334,17/03/2020,17,3,2020,1053,129,IR,Asia,IRN,81800269.0,Iran
5335,16/03/2020,16,3,2020,1209,113,IR,Asia,IRN,81800269.0,Iran
5336,15/03/2020,15,3,2020,1365,97,IR,Asia,IRN,81800269.0,Iran
5337,14/03/2020,14,3,2020,1289,85,IR,Asia,IRN,81800269.0,Iran
5338,13/03/2020,13,3,2020,1075,75,IR,Asia,IRN,81800269.0,Iran
5339,12/03/2020,12,3,2020,958,63,IR,Asia,IRN,81800269.0,Iran
5340,11/03/2020,11,3,2020,881,54,IR,Asia,IRN,81800269.0,Iran
5341,10/03/2020,10,3,2020,595,43,IR,Asia,IRN,81800269.0,Iran
5342,09/03/2020,9,3,2020,743,49,IR,Asia,IRN,81800269.0,Iran
5343,08/03/2020,8,3,2020,1076,21,IR,Asia,IRN,81800269.0,Iran
5344,07/03/2020,7,3,2020,1234,17,IR,Asia,IRN,81800269.0,Iran
5345,06/03/2020,6,3,2020,591,15,IR,Asia,IRN,81800269.0,Iran
5346,05/03/2020,5,3,2020,586,15,IR,Asia,IRN,81800269.0,Iran
5347,04/03/2020,4,3,2020,835,11,IR,Asia,IRN,81800269.0,Iran
5348,03/03/2020,3,3,2020,523,12,IR,Asia,IRN,81800269.0,Iran
5349,02/03/2020,2,3,2020,385,11,IR,Asia,IRN,81800269.0,Iran
5350,01/03/2020,1,3,2020,205,9,IR,Asia,IRN,81800269.0,Iran
5351,29/02/2020,29,2,2020,143,8,IR,Asia,IRN,81800269.0,Iran
5352,28/02/2020,28,2,2020,106,7,IR,Asia,IRN,81800269.0,Iran
5353,27/02/2020,27,2,2020,44,4,IR,Asia,IRN,81800269.0,Iran
5354,26/02/2020,26,2,2020,34,3,IR,Asia,IRN,81800269.0,Iran
5355,25/02/2020,25,2,2020,18,4,IR,Asia,IRN,81800269.0,Iran
5356,24/02/2020,24,2,2020,15,3,IR,Asia,IRN,81800269.0,Iran
5357,23/02/2020,23,2,2020,10,1,IR,Asia,IRN,81800269.0,Iran
5358,22/02/2020,22,2,2020,13,2,IR,Asia,IRN,81800269.0,Iran
5359,21/02/2020,21,2,2020,3,0,IR,Asia,IRN,81800269.0,Iran
5360,20/02/2020,20,2,2020,2,2,IR,Asia,IRN,81800269.0,Iran
5361,19/02/2020,19,2,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5362,18/02/2020,18,2,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5363,17/02/2020,17,2,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5364,16/02/2020,16,2,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5365,15/02/2020,15,2,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5366,14/02/2020,14,2,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5367,13/02/2020,13,2,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5368,12/02/2020,12,2,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5369,11/02/2020,11,2,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5370,10/02/2020,10,2,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5371,09/02/2020,9,2,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5372,08/02/2020,8,2,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5373,07/02/2020,7,2,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5374,06/02/2020,6,2,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5375,05/02/2020,5,2,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5376,04/02/2020,4,2,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5377,03/02/2020,3,2,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5378,02/02/2020,2,2,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5379,01/02/2020,1,2,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5380,31/01/2020,31,1,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5381,30/01/2020,30,1,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5382,29/01/2020,29,1,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5383,28/01/2020,28,1,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5384,27/01/2020,27,1,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5385,26/01/2020,26,1,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5386,25/01/2020,25,1,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5387,24/01/2020,24,1,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5388,23/01/2020,23,1,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5389,22/01/2020,22,1,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5390,21/01/2020,21,1,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5391,20/01/2020,20,1,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5392,19/01/2020,19,1,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5393,18/01/2020,18,1,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5394,17/01/2020,17,1,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5395,16/01/2020,16,1,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5396,15/01/2020,15,1,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5397,14/01/2020,14,1,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5398,13/01/2020,13,1,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5399,12/01/2020,12,1,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5400,11/01/2020,11,1,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5401,10/01/2020,10,1,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5402,09/01/2020,9,1,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5403,08/01/2020,8,1,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5404,07/01/2020,7,1,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5405,06/01/2020,6,1,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5406,05/01/2020,5,1,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5407,04/01/2020,4,1,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5408,03/01/2020,3,1,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5409,02/01/2020,2,1,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5410,01/01/2020,1,1,2020,0,0,IR,Asia,IRN,81800269.0,Iran
5411,31/12/2019,31,12,2019,0,0,IR,Asia,IRN,81800269.0,Iran
5412,20/04/2020,20,4,2020,57,1,IQ,Asia,IRQ,38433600.0,Iraq
5413,19/04/2020,19,4,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5414,18/04/2020,18,4,2020,48,1,IQ,Asia,IRQ,38433600.0,Iraq
5415,17/04/2020,17,4,2020,19,1,IQ,Asia,IRQ,38433600.0,Iraq
5416,16/04/2020,16,4,2020,15,1,IQ,Asia,IRQ,38433600.0,Iraq
5417,15/04/2020,15,4,2020,22,0,IQ,Asia,IRQ,38433600.0,Iraq
5418,14/04/2020,14,4,2020,26,2,IQ,Asia,IRQ,38433600.0,Iraq
5419,13/04/2020,13,4,2020,34,4,IQ,Asia,IRQ,38433600.0,Iraq
5420,12/04/2020,12,4,2020,39,2,IQ,Asia,IRQ,38433600.0,Iraq
5421,11/04/2020,11,4,2020,47,1,IQ,Asia,IRQ,38433600.0,Iraq
5422,10/04/2020,10,4,2020,30,0,IQ,Asia,IRQ,38433600.0,Iraq
5423,09/04/2020,9,4,2020,171,5,IQ,Asia,IRQ,38433600.0,Iraq
5424,08/04/2020,8,4,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5425,07/04/2020,7,4,2020,70,3,IQ,Asia,IRQ,38433600.0,Iraq
5426,06/04/2020,6,4,2020,83,5,IQ,Asia,IRQ,38433600.0,Iraq
5427,05/04/2020,5,4,2020,106,2,IQ,Asia,IRQ,38433600.0,Iraq
5428,04/04/2020,4,4,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5429,03/04/2020,3,4,2020,78,4,IQ,Asia,IRQ,38433600.0,Iraq
5430,02/04/2020,2,4,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5431,01/04/2020,1,4,2020,64,4,IQ,Asia,IRQ,38433600.0,Iraq
5432,31/03/2020,31,3,2020,83,4,IQ,Asia,IRQ,38433600.0,Iraq
5433,30/03/2020,30,3,2020,41,0,IQ,Asia,IRQ,38433600.0,Iraq
5434,29/03/2020,29,3,2020,48,2,IQ,Asia,IRQ,38433600.0,Iraq
5435,28/03/2020,28,3,2020,76,4,IQ,Asia,IRQ,38433600.0,Iraq
5436,27/03/2020,27,3,2020,36,7,IQ,Asia,IRQ,38433600.0,Iraq
5437,26/03/2020,26,3,2020,30,2,IQ,Asia,IRQ,38433600.0,Iraq
5438,25/03/2020,25,3,2020,50,4,IQ,Asia,IRQ,38433600.0,Iraq
5439,24/03/2020,24,3,2020,33,3,IQ,Asia,IRQ,38433600.0,Iraq
5440,23/03/2020,23,3,2020,19,3,IQ,Asia,IRQ,38433600.0,Iraq
5441,22/03/2020,22,3,2020,21,3,IQ,Asia,IRQ,38433600.0,Iraq
5442,21/03/2020,21,3,2020,16,2,IQ,Asia,IRQ,38433600.0,Iraq
5443,20/03/2020,20,3,2020,13,0,IQ,Asia,IRQ,38433600.0,Iraq
5444,19/03/2020,19,3,2020,10,1,IQ,Asia,IRQ,38433600.0,Iraq
5445,18/03/2020,18,3,2020,30,2,IQ,Asia,IRQ,38433600.0,Iraq
5446,17/03/2020,17,3,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5447,16/03/2020,16,3,2020,39,0,IQ,Asia,IRQ,38433600.0,Iraq
5448,15/03/2020,15,3,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5449,14/03/2020,14,3,2020,11,1,IQ,Asia,IRQ,38433600.0,Iraq
5450,13/03/2020,13,3,2020,4,0,IQ,Asia,IRQ,38433600.0,Iraq
5451,12/03/2020,12,3,2020,9,2,IQ,Asia,IRQ,38433600.0,Iraq
5452,11/03/2020,11,3,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5453,09/03/2020,9,3,2020,7,4,IQ,Asia,IRQ,38433600.0,Iraq
5454,08/03/2020,8,3,2020,16,0,IQ,Asia,IRQ,38433600.0,Iraq
5455,06/03/2020,6,3,2020,7,2,IQ,Asia,IRQ,38433600.0,Iraq
5456,05/03/2020,5,3,2020,5,0,IQ,Asia,IRQ,38433600.0,Iraq
5457,04/03/2020,4,3,2020,5,0,IQ,Asia,IRQ,38433600.0,Iraq
5458,03/03/2020,3,3,2020,2,0,IQ,Asia,IRQ,38433600.0,Iraq
5459,02/03/2020,2,3,2020,6,0,IQ,Asia,IRQ,38433600.0,Iraq
5460,01/03/2020,1,3,2020,6,0,IQ,Asia,IRQ,38433600.0,Iraq
5461,29/02/2020,29,2,2020,1,0,IQ,Asia,IRQ,38433600.0,Iraq
5462,28/02/2020,28,2,2020,1,0,IQ,Asia,IRQ,38433600.0,Iraq
5463,27/02/2020,27,2,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5464,26/02/2020,26,2,2020,4,0,IQ,Asia,IRQ,38433600.0,Iraq
5465,25/02/2020,25,2,2020,1,0,IQ,Asia,IRQ,38433600.0,Iraq
5466,24/02/2020,24,2,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5467,23/02/2020,23,2,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5468,22/02/2020,22,2,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5469,21/02/2020,21,2,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5470,20/02/2020,20,2,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5471,19/02/2020,19,2,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5472,18/02/2020,18,2,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5473,17/02/2020,17,2,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5474,16/02/2020,16,2,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5475,15/02/2020,15,2,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5476,14/02/2020,14,2,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5477,13/02/2020,13,2,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5478,12/02/2020,12,2,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5479,11/02/2020,11,2,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5480,10/02/2020,10,2,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5481,09/02/2020,9,2,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5482,08/02/2020,8,2,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5483,07/02/2020,7,2,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5484,06/02/2020,6,2,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5485,05/02/2020,5,2,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5486,04/02/2020,4,2,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5487,03/02/2020,3,2,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5488,02/02/2020,2,2,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5489,01/02/2020,1,2,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5490,31/01/2020,31,1,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5491,30/01/2020,30,1,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5492,29/01/2020,29,1,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5493,28/01/2020,28,1,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5494,27/01/2020,27,1,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5495,26/01/2020,26,1,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5496,25/01/2020,25,1,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5497,24/01/2020,24,1,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5498,23/01/2020,23,1,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5499,22/01/2020,22,1,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5500,21/01/2020,21,1,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5501,20/01/2020,20,1,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5502,19/01/2020,19,1,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5503,18/01/2020,18,1,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5504,17/01/2020,17,1,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5505,16/01/2020,16,1,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5506,15/01/2020,15,1,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5507,14/01/2020,14,1,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5508,13/01/2020,13,1,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5509,12/01/2020,12,1,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5510,11/01/2020,11,1,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5511,10/01/2020,10,1,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5512,09/01/2020,9,1,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5513,08/01/2020,8,1,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5514,07/01/2020,7,1,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5515,06/01/2020,6,1,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5516,05/01/2020,5,1,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5517,04/01/2020,4,1,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5518,03/01/2020,3,1,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5519,02/01/2020,2,1,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5520,01/01/2020,1,1,2020,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5521,31/12/2019,31,12,2019,0,0,IQ,Asia,IRQ,38433600.0,Iraq
5522,20/04/2020,20,4,2020,493,39,IE,Europe,IRL,4853506.0,Ireland
5523,19/04/2020,19,4,2020,778,41,IE,Europe,IRL,4853506.0,Ireland
5524,18/04/2020,18,4,2020,709,44,IE,Europe,IRL,4853506.0,Ireland
5525,17/04/2020,17,4,2020,724,42,IE,Europe,IRL,4853506.0,Ireland
5526,16/04/2020,16,4,2020,1068,38,IE,Europe,IRL,4853506.0,Ireland
5527,15/04/2020,15,4,2020,832,41,IE,Europe,IRL,4853506.0,Ireland
5528,14/04/2020,14,4,2020,992,31,IE,Europe,IRL,4853506.0,Ireland
5529,13/04/2020,13,4,2020,727,14,IE,Europe,IRL,4853506.0,Ireland
5530,12/04/2020,12,4,2020,839,33,IE,Europe,IRL,4853506.0,Ireland
5531,11/04/2020,11,4,2020,696,24,IE,Europe,IRL,4853506.0,Ireland
5532,10/04/2020,10,4,2020,1169,28,IE,Europe,IRL,4853506.0,Ireland
5533,09/04/2020,9,4,2020,515,25,IE,Europe,IRL,4853506.0,Ireland
5534,08/04/2020,8,4,2020,345,36,IE,Europe,IRL,4853506.0,Ireland
5535,07/04/2020,7,4,2020,253,16,IE,Europe,IRL,4853506.0,Ireland
5536,06/04/2020,6,4,2020,507,21,IE,Europe,IRL,4853506.0,Ireland
5537,05/04/2020,5,4,2020,331,17,IE,Europe,IRL,4853506.0,Ireland
5538,04/04/2020,4,4,2020,424,22,IE,Europe,IRL,4853506.0,Ireland
5539,03/04/2020,3,4,2020,402,13,IE,Europe,IRL,4853506.0,Ireland
5540,02/04/2020,2,4,2020,212,14,IE,Europe,IRL,4853506.0,Ireland
5541,01/04/2020,1,4,2020,325,17,IE,Europe,IRL,4853506.0,Ireland
5542,31/03/2020,31,3,2020,295,8,IE,Europe,IRL,4853506.0,Ireland
5543,30/03/2020,30,3,2020,200,10,IE,Europe,IRL,4853506.0,Ireland
5544,29/03/2020,29,3,2020,294,14,IE,Europe,IRL,4853506.0,Ireland
5545,28/03/2020,28,3,2020,302,3,IE,Europe,IRL,4853506.0,Ireland
5546,27/03/2020,27,3,2020,255,10,IE,Europe,IRL,4853506.0,Ireland
5547,26/03/2020,26,3,2020,235,2,IE,Europe,IRL,4853506.0,Ireland
5548,25/03/2020,25,3,2020,204,1,IE,Europe,IRL,4853506.0,Ireland
5549,24/03/2020,24,3,2020,219,2,IE,Europe,IRL,4853506.0,Ireland
5550,23/03/2020,23,3,2020,121,1,IE,Europe,IRL,4853506.0,Ireland
5551,22/03/2020,22,3,2020,102,0,IE,Europe,IRL,4853506.0,Ireland
5552,21/03/2020,21,3,2020,126,0,IE,Europe,IRL,4853506.0,Ireland
5553,20/03/2020,20,3,2020,191,1,IE,Europe,IRL,4853506.0,Ireland
5554,19/03/2020,19,3,2020,74,0,IE,Europe,IRL,4853506.0,Ireland
5555,18/03/2020,18,3,2020,69,0,IE,Europe,IRL,4853506.0,Ireland
5556,17/03/2020,17,3,2020,54,0,IE,Europe,IRL,4853506.0,Ireland
5557,16/03/2020,16,3,2020,40,0,IE,Europe,IRL,4853506.0,Ireland
5558,15/03/2020,15,3,2020,38,1,IE,Europe,IRL,4853506.0,Ireland
5559,14/03/2020,14,3,2020,21,0,IE,Europe,IRL,4853506.0,Ireland
5560,13/03/2020,13,3,2020,27,0,IE,Europe,IRL,4853506.0,Ireland
5561,12/03/2020,12,3,2020,8,1,IE,Europe,IRL,4853506.0,Ireland
5562,11/03/2020,11,3,2020,14,0,IE,Europe,IRL,4853506.0,Ireland
5563,09/03/2020,9,3,2020,2,0,IE,Europe,IRL,4853506.0,Ireland
5564,08/03/2020,8,3,2020,1,0,IE,Europe,IRL,4853506.0,Ireland
5565,07/03/2020,7,3,2020,5,0,IE,Europe,IRL,4853506.0,Ireland
5566,06/03/2020,6,3,2020,7,0,IE,Europe,IRL,4853506.0,Ireland
5567,05/03/2020,5,3,2020,4,0,IE,Europe,IRL,4853506.0,Ireland
5568,04/03/2020,4,3,2020,1,0,IE,Europe,IRL,4853506.0,Ireland
5569,02/03/2020,2,3,2020,0,0,IE,Europe,IRL,4853506.0,Ireland
5570,01/03/2020,1,3,2020,1,0,IE,Europe,IRL,4853506.0,Ireland
5571,29/02/2020,29,2,2020,0,0,IE,Europe,IRL,4853506.0,Ireland
5572,28/02/2020,28,2,2020,0,0,IE,Europe,IRL,4853506.0,Ireland
5573,27/02/2020,27,2,2020,0,0,IE,Europe,IRL,4853506.0,Ireland
5574,26/02/2020,26,2,2020,0,0,IE,Europe,IRL,4853506.0,Ireland
5575,25/02/2020,25,2,2020,0,0,IE,Europe,IRL,4853506.0,Ireland
5576,24/02/2020,24,2,2020,0,0,IE,Europe,IRL,4853506.0,Ireland
5577,23/02/2020,23,2,2020,0,0,IE,Europe,IRL,4853506.0,Ireland
5578,22/02/2020,22,2,2020,0,0,IE,Europe,IRL,4853506.0,Ireland
5579,21/02/2020,21,2,2020,0,0,IE,Europe,IRL,4853506.0,Ireland
5580,20/02/2020,20,2,2020,0,0,IE,Europe,IRL,4853506.0,Ireland
