,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,continentExp
3689,22/03/2020,22,3,2020,1,0,Eritrea,ER,ERI,,Africa
3690,22/04/2020,22,4,2020,17,3,Estonia,EE,EST,1320884.0,Europe
3691,21/04/2020,21,4,2020,7,0,Estonia,EE,EST,1320884.0,Europe
3692,20/04/2020,20,4,2020,16,2,Estonia,EE,EST,1320884.0,Europe
3693,19/04/2020,19,4,2020,53,0,Estonia,EE,EST,1320884.0,Europe
3694,18/04/2020,18,4,2020,25,2,Estonia,EE,EST,1320884.0,Europe
3695,17/04/2020,17,4,2020,32,1,Estonia,EE,EST,1320884.0,Europe
3696,16/04/2020,16,4,2020,29,4,Estonia,EE,EST,1320884.0,Europe
3697,15/04/2020,15,4,2020,41,3,Estonia,EE,EST,1320884.0,Europe
3698,14/04/2020,14,4,2020,23,3,Estonia,EE,EST,1320884.0,Europe
3699,13/04/2020,13,4,2020,5,1,Estonia,EE,EST,1320884.0,Europe
3700,12/04/2020,12,4,2020,46,0,Estonia,EE,EST,1320884.0,Europe
3701,11/04/2020,11,4,2020,51,0,Estonia,EE,EST,1320884.0,Europe
3702,10/04/2020,10,4,2020,22,0,Estonia,EE,EST,1320884.0,Europe
3703,09/04/2020,9,4,2020,36,3,Estonia,EE,EST,1320884.0,Europe
3704,08/04/2020,8,4,2020,41,2,Estonia,EE,EST,1320884.0,Europe
3705,07/04/2020,7,4,2020,11,4,Estonia,EE,EST,1320884.0,Europe
3706,06/04/2020,6,4,2020,79,2,Estonia,EE,EST,1320884.0,Europe
3707,05/04/2020,5,4,2020,57,1,Estonia,EE,EST,1320884.0,Europe
3708,04/04/2020,4,4,2020,103,1,Estonia,EE,EST,1320884.0,Europe
3709,03/04/2020,3,4,2020,79,6,Estonia,EE,EST,1320884.0,Europe
3710,02/04/2020,2,4,2020,34,1,Estonia,EE,EST,1320884.0,Europe
3711,01/04/2020,1,4,2020,30,1,Estonia,EE,EST,1320884.0,Europe
3712,31/03/2020,31,3,2020,36,0,Estonia,EE,EST,1320884.0,Europe
3713,30/03/2020,30,3,2020,39,2,Estonia,EE,EST,1320884.0,Europe
3714,29/03/2020,29,3,2020,65,0,Estonia,EE,EST,1320884.0,Europe
3715,28/03/2020,28,3,2020,37,0,Estonia,EE,EST,1320884.0,Europe
3716,27/03/2020,27,3,2020,134,0,Estonia,EE,EST,1320884.0,Europe
3717,26/03/2020,26,3,2020,35,1,Estonia,EE,EST,1320884.0,Europe
3718,25/03/2020,25,3,2020,17,0,Estonia,EE,EST,1320884.0,Europe
3719,24/03/2020,24,3,2020,26,0,Estonia,EE,EST,1320884.0,Europe
3720,23/03/2020,23,3,2020,20,0,Estonia,EE,EST,1320884.0,Europe
3721,22/03/2020,22,3,2020,23,0,Estonia,EE,EST,1320884.0,Europe
3722,21/03/2020,21,3,2020,16,0,Estonia,EE,EST,1320884.0,Europe
3723,20/03/2020,20,3,2020,9,0,Estonia,EE,EST,1320884.0,Europe
3724,19/03/2020,19,3,2020,33,0,Estonia,EE,EST,1320884.0,Europe
3725,18/03/2020,18,3,2020,20,0,Estonia,EE,EST,1320884.0,Europe
3726,17/03/2020,17,3,2020,34,0,Estonia,EE,EST,1320884.0,Europe
3727,16/03/2020,16,3,2020,56,0,Estonia,EE,EST,1320884.0,Europe
3728,15/03/2020,15,3,2020,36,0,Estonia,EE,EST,1320884.0,Europe
3729,14/03/2020,14,3,2020,52,0,Estonia,EE,EST,1320884.0,Europe
3730,13/03/2020,13,3,2020,11,0,Estonia,EE,EST,1320884.0,Europe
3731,12/03/2020,12,3,2020,3,0,Estonia,EE,EST,1320884.0,Europe
3732,11/03/2020,11,3,2020,3,0,Estonia,EE,EST,1320884.0,Europe
3733,07/03/2020,7,3,2020,5,0,Estonia,EE,EST,1320884.0,Europe
3734,06/03/2020,6,3,2020,3,0,Estonia,EE,EST,1320884.0,Europe
3735,04/03/2020,4,3,2020,1,0,Estonia,EE,EST,1320884.0,Europe
3736,02/03/2020,2,3,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3737,01/03/2020,1,3,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3738,29/02/2020,29,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3739,28/02/2020,28,2,2020,1,0,Estonia,EE,EST,1320884.0,Europe
3740,27/02/2020,27,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3741,26/02/2020,26,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3742,25/02/2020,25,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3743,24/02/2020,24,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3744,23/02/2020,23,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3745,22/02/2020,22,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3746,21/02/2020,21,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3747,20/02/2020,20,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3748,19/02/2020,19,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3749,18/02/2020,18,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3750,17/02/2020,17,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3751,16/02/2020,16,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3752,15/02/2020,15,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3753,14/02/2020,14,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3754,13/02/2020,13,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3755,12/02/2020,12,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3756,11/02/2020,11,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3757,10/02/2020,10,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3758,09/02/2020,9,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3759,08/02/2020,8,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3760,07/02/2020,7,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3761,06/02/2020,6,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3762,05/02/2020,5,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3763,04/02/2020,4,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3764,03/02/2020,3,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3765,02/02/2020,2,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3766,01/02/2020,1,2,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3767,31/01/2020,31,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3768,30/01/2020,30,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3769,29/01/2020,29,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3770,28/01/2020,28,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3771,27/01/2020,27,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3772,26/01/2020,26,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3773,25/01/2020,25,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3774,24/01/2020,24,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3775,23/01/2020,23,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3776,22/01/2020,22,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3777,21/01/2020,21,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3778,20/01/2020,20,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3779,19/01/2020,19,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3780,18/01/2020,18,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3781,17/01/2020,17,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3782,16/01/2020,16,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3783,15/01/2020,15,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3784,14/01/2020,14,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3785,13/01/2020,13,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3786,12/01/2020,12,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3787,11/01/2020,11,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3788,10/01/2020,10,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3789,09/01/2020,9,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3790,08/01/2020,8,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3791,07/01/2020,7,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3792,06/01/2020,6,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3793,05/01/2020,5,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3794,04/01/2020,4,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3795,03/01/2020,3,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3796,02/01/2020,2,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3797,01/01/2020,1,1,2020,0,0,Estonia,EE,EST,1320884.0,Europe
3798,31/12/2019,31,12,2019,0,0,Estonia,EE,EST,1320884.0,Europe
3799,22/04/2020,22,4,2020,0,0,Eswatini,SZ,SWZ,1367000.0,Africa
3800,21/04/2020,21,4,2020,2,0,Eswatini,SZ,SWZ,1367000.0,Africa
3801,20/04/2020,20,4,2020,3,0,Eswatini,SZ,SWZ,1367000.0,Africa
3802,19/04/2020,19,4,2020,0,0,Eswatini,SZ,SWZ,1367000.0,Africa
3803,18/04/2020,18,4,2020,3,1,Eswatini,SZ,SWZ,1367000.0,Africa
3804,17/04/2020,17,4,2020,0,0,Eswatini,SZ,SWZ,1367000.0,Africa
3805,16/04/2020,16,4,2020,1,0,Eswatini,SZ,SWZ,1367000.0,Africa
3806,15/04/2020,15,4,2020,0,0,Eswatini,SZ,SWZ,1367000.0,Africa
3807,14/04/2020,14,4,2020,1,0,Eswatini,SZ,SWZ,1367000.0,Africa
3808,13/04/2020,13,4,2020,0,0,Eswatini,SZ,SWZ,1367000.0,Africa
3809,12/04/2020,12,4,2020,2,0,Eswatini,SZ,SWZ,1367000.0,Africa
3810,11/04/2020,11,4,2020,0,0,Eswatini,SZ,SWZ,1367000.0,Africa
3811,10/04/2020,10,4,2020,0,0,Eswatini,SZ,SWZ,1367000.0,Africa
3812,09/04/2020,9,4,2020,2,0,Eswatini,SZ,SWZ,1367000.0,Africa
3813,08/04/2020,8,4,2020,0,0,Eswatini,SZ,SWZ,1367000.0,Africa
3814,07/04/2020,7,4,2020,1,0,Eswatini,SZ,SWZ,1367000.0,Africa
3815,06/04/2020,6,4,2020,0,0,Eswatini,SZ,SWZ,1367000.0,Africa
3816,05/04/2020,5,4,2020,0,0,Eswatini,SZ,SWZ,1367000.0,Africa
3817,04/04/2020,4,4,2020,0,0,Eswatini,SZ,SWZ,1367000.0,Africa
3818,03/04/2020,3,4,2020,0,0,Eswatini,SZ,SWZ,1367000.0,Africa
3819,02/04/2020,2,4,2020,0,0,Eswatini,SZ,SWZ,1367000.0,Africa
3820,01/04/2020,1,4,2020,0,0,Eswatini,SZ,SWZ,1367000.0,Africa
3821,31/03/2020,31,3,2020,0,0,Eswatini,SZ,SWZ,1367000.0,Africa
3822,30/03/2020,30,3,2020,0,0,Eswatini,SZ,SWZ,1367000.0,Africa
3823,29/03/2020,29,3,2020,0,0,Eswatini,SZ,SWZ,1367000.0,Africa
3824,28/03/2020,28,3,2020,3,0,Eswatini,SZ,SWZ,1367000.0,Africa
3825,27/03/2020,27,3,2020,2,0,Eswatini,SZ,SWZ,1367000.0,Africa
3826,26/03/2020,26,3,2020,0,0,Eswatini,SZ,SWZ,1367000.0,Africa
3827,25/03/2020,25,3,2020,0,0,Eswatini,SZ,SWZ,1367000.0,Africa
3828,24/03/2020,24,3,2020,0,0,Eswatini,SZ,SWZ,1367000.0,Africa
3829,23/03/2020,23,3,2020,3,0,Eswatini,SZ,SWZ,1367000.0,Africa
3830,22/03/2020,22,3,2020,0,0,Eswatini,SZ,SWZ,1367000.0,Africa
3831,21/03/2020,21,3,2020,0,0,Eswatini,SZ,SWZ,1367000.0,Africa
3832,20/03/2020,20,3,2020,0,0,Eswatini,SZ,SWZ,1367000.0,Africa
3833,19/03/2020,19,3,2020,0,0,Eswatini,SZ,SWZ,1367000.0,Africa
3834,18/03/2020,18,3,2020,0,0,Eswatini,SZ,SWZ,1367000.0,Africa
3835,17/03/2020,17,3,2020,0,0,Eswatini,SZ,SWZ,1367000.0,Africa
3836,16/03/2020,16,3,2020,0,0,Eswatini,SZ,SWZ,1367000.0,Africa
3837,15/03/2020,15,3,2020,1,0,Eswatini,SZ,SWZ,1367000.0,Africa
3838,22/04/2020,22,4,2020,3,0,Ethiopia,ET,ETH,109224559.0,Africa
3839,21/04/2020,21,4,2020,3,0,Ethiopia,ET,ETH,109224559.0,Africa
3840,20/04/2020,20,4,2020,3,0,Ethiopia,ET,ETH,109224559.0,Africa
3841,19/04/2020,19,4,2020,9,0,Ethiopia,ET,ETH,109224559.0,Africa
3842,18/04/2020,18,4,2020,4,0,Ethiopia,ET,ETH,109224559.0,Africa
3843,17/04/2020,17,4,2020,7,0,Ethiopia,ET,ETH,109224559.0,Africa
3844,16/04/2020,16,4,2020,3,0,Ethiopia,ET,ETH,109224559.0,Africa
3845,15/04/2020,15,4,2020,8,0,Ethiopia,ET,ETH,109224559.0,Africa
3846,14/04/2020,14,4,2020,3,0,Ethiopia,ET,ETH,109224559.0,Africa
3847,13/04/2020,13,4,2020,2,0,Ethiopia,ET,ETH,109224559.0,Africa
3848,12/04/2020,12,4,2020,4,1,Ethiopia,ET,ETH,109224559.0,Africa
3849,11/04/2020,11,4,2020,9,0,Ethiopia,ET,ETH,109224559.0,Africa
3850,10/04/2020,10,4,2020,1,0,Ethiopia,ET,ETH,109224559.0,Africa
3851,09/04/2020,9,4,2020,3,0,Ethiopia,ET,ETH,109224559.0,Africa
3852,08/04/2020,8,4,2020,8,0,Ethiopia,ET,ETH,109224559.0,Africa
3853,07/04/2020,7,4,2020,1,0,Ethiopia,ET,ETH,109224559.0,Africa
3854,06/04/2020,6,4,2020,5,2,Ethiopia,ET,ETH,109224559.0,Africa
3855,05/04/2020,5,4,2020,3,0,Ethiopia,ET,ETH,109224559.0,Africa
3856,04/04/2020,4,4,2020,6,0,Ethiopia,ET,ETH,109224559.0,Africa
3857,03/04/2020,3,4,2020,0,0,Ethiopia,ET,ETH,109224559.0,Africa
3858,02/04/2020,2,4,2020,4,0,Ethiopia,ET,ETH,109224559.0,Africa
3859,01/04/2020,1,4,2020,2,0,Ethiopia,ET,ETH,109224559.0,Africa
3860,31/03/2020,31,3,2020,7,0,Ethiopia,ET,ETH,109224559.0,Africa
3861,30/03/2020,30,3,2020,0,0,Ethiopia,ET,ETH,109224559.0,Africa
3862,29/03/2020,29,3,2020,0,0,Ethiopia,ET,ETH,109224559.0,Africa
3863,28/03/2020,28,3,2020,4,0,Ethiopia,ET,ETH,109224559.0,Africa
3864,27/03/2020,27,3,2020,0,0,Ethiopia,ET,ETH,109224559.0,Africa
3865,26/03/2020,26,3,2020,1,0,Ethiopia,ET,ETH,109224559.0,Africa
3866,25/03/2020,25,3,2020,0,0,Ethiopia,ET,ETH,109224559.0,Africa
3867,24/03/2020,24,3,2020,0,0,Ethiopia,ET,ETH,109224559.0,Africa
3868,23/03/2020,23,3,2020,2,0,Ethiopia,ET,ETH,109224559.0,Africa
3869,22/03/2020,22,3,2020,0,0,Ethiopia,ET,ETH,109224559.0,Africa
3870,21/03/2020,21,3,2020,2,0,Ethiopia,ET,ETH,109224559.0,Africa
3871,20/03/2020,20,3,2020,1,0,Ethiopia,ET,ETH,109224559.0,Africa
3872,19/03/2020,19,3,2020,1,0,Ethiopia,ET,ETH,109224559.0,Africa
3873,18/03/2020,18,3,2020,0,0,Ethiopia,ET,ETH,109224559.0,Africa
3874,17/03/2020,17,3,2020,1,0,Ethiopia,ET,ETH,109224559.0,Africa
3875,16/03/2020,16,3,2020,3,0,Ethiopia,ET,ETH,109224559.0,Africa
3876,15/03/2020,15,3,2020,0,0,Ethiopia,ET,ETH,109224559.0,Africa
3877,14/03/2020,14,3,2020,1,0,Ethiopia,ET,ETH,109224559.0,Africa
3878,22/04/2020,22,4,2020,1,0,Falkland_Islands_(Malvinas),FK,,,America
3879,21/04/2020,21,4,2020,0,0,Falkland_Islands_(Malvinas),FK,,,America
3880,20/04/2020,20,4,2020,0,0,Falkland_Islands_(Malvinas),FK,,,America
3881,19/04/2020,19,4,2020,0,0,Falkland_Islands_(Malvinas),FK,,,America
3882,18/04/2020,18,4,2020,0,0,Falkland_Islands_(Malvinas),FK,,,America
3883,17/04/2020,17,4,2020,0,0,Falkland_Islands_(Malvinas),FK,,,America
3884,16/04/2020,16,4,2020,0,0,Falkland_Islands_(Malvinas),FK,,,America
3885,15/04/2020,15,4,2020,6,0,Falkland_Islands_(Malvinas),FK,,,America
3886,14/04/2020,14,4,2020,0,0,Falkland_Islands_(Malvinas),FK,,,America
3887,13/04/2020,13,4,2020,0,0,Falkland_Islands_(Malvinas),FK,,,America
3888,12/04/2020,12,4,2020,0,0,Falkland_Islands_(Malvinas),FK,,,America
3889,11/04/2020,11,4,2020,0,0,Falkland_Islands_(Malvinas),FK,,,America
3890,10/04/2020,10,4,2020,0,0,Falkland_Islands_(Malvinas),FK,,,America
3891,09/04/2020,9,4,2020,0,0,Falkland_Islands_(Malvinas),FK,,,America
3892,08/04/2020,8,4,2020,3,0,Falkland_Islands_(Malvinas),FK,,,America
3893,07/04/2020,7,4,2020,0,0,Falkland_Islands_(Malvinas),FK,,,America
3894,06/04/2020,6,4,2020,1,0,Falkland_Islands_(Malvinas),FK,,,America
3895,05/04/2020,5,4,2020,0,0,Falkland_Islands_(Malvinas),FK,,,America
3896,04/04/2020,4,4,2020,1,0,Falkland_Islands_(Malvinas),FK,,,America
3897,22/04/2020,22,4,2020,0,0,Faroe_Islands,FO,FRO,48497.0,Europe
3898,21/04/2020,21,4,2020,0,0,Faroe_Islands,FO,FRO,48497.0,Europe
3899,20/04/2020,20,4,2020,1,0,Faroe_Islands,FO,FRO,48497.0,Europe
3900,19/04/2020,19,4,2020,0,0,Faroe_Islands,FO,FRO,48497.0,Europe
3901,18/04/2020,18,4,2020,0,0,Faroe_Islands,FO,FRO,48497.0,Europe
3902,17/04/2020,17,4,2020,0,0,Faroe_Islands,FO,FRO,48497.0,Europe
3903,16/04/2020,16,4,2020,0,0,Faroe_Islands,FO,FRO,48497.0,Europe
3904,15/04/2020,15,4,2020,0,0,Faroe_Islands,FO,FRO,48497.0,Europe
3905,14/04/2020,14,4,2020,0,0,Faroe_Islands,FO,FRO,48497.0,Europe
3906,13/04/2020,13,4,2020,0,0,Faroe_Islands,FO,FRO,48497.0,Europe
3907,12/04/2020,12,4,2020,0,0,Faroe_Islands,FO,FRO,48497.0,Europe
3908,11/04/2020,11,4,2020,0,0,Faroe_Islands,FO,FRO,48497.0,Europe
3909,10/04/2020,10,4,2020,0,0,Faroe_Islands,FO,FRO,48497.0,Europe
3910,09/04/2020,9,4,2020,0,0,Faroe_Islands,FO,FRO,48497.0,Europe
3911,08/04/2020,8,4,2020,1,0,Faroe_Islands,FO,FRO,48497.0,Europe
3912,07/04/2020,7,4,2020,2,0,Faroe_Islands,FO,FRO,48497.0,Europe
3913,06/04/2020,6,4,2020,0,0,Faroe_Islands,FO,FRO,48497.0,Europe
3914,05/04/2020,5,4,2020,2,0,Faroe_Islands,FO,FRO,48497.0,Europe
3915,04/04/2020,4,4,2020,2,0,Faroe_Islands,FO,FRO,48497.0,Europe
3916,03/04/2020,3,4,2020,4,0,Faroe_Islands,FO,FRO,48497.0,Europe
3917,02/04/2020,2,4,2020,4,0,Faroe_Islands,FO,FRO,48497.0,Europe
3918,01/04/2020,1,4,2020,1,0,Faroe_Islands,FO,FRO,48497.0,Europe
3919,31/03/2020,31,3,2020,9,0,Faroe_Islands,FO,FRO,48497.0,Europe
3920,30/03/2020,30,3,2020,4,0,Faroe_Islands,FO,FRO,48497.0,Europe
3921,29/03/2020,29,3,2020,11,0,Faroe_Islands,FO,FRO,48497.0,Europe
3922,28/03/2020,28,3,2020,4,0,Faroe_Islands,FO,FRO,48497.0,Europe
3923,27/03/2020,27,3,2020,8,0,Faroe_Islands,FO,FRO,48497.0,Europe
3924,26/03/2020,26,3,2020,10,0,Faroe_Islands,FO,FRO,48497.0,Europe
3925,25/03/2020,25,3,2020,4,0,Faroe_Islands,FO,FRO,48497.0,Europe
3926,24/03/2020,24,3,2020,3,0,Faroe_Islands,FO,FRO,48497.0,Europe
3927,23/03/2020,23,3,2020,23,0,Faroe_Islands,FO,FRO,48497.0,Europe
3928,22/03/2020,22,3,2020,12,0,Faroe_Islands,FO,FRO,48497.0,Europe
3929,21/03/2020,21,3,2020,8,0,Faroe_Islands,FO,FRO,48497.0,Europe
3930,20/03/2020,20,3,2020,72,0,Faroe_Islands,FO,FRO,48497.0,Europe
3931,22/04/2020,22,4,2020,0,0,Fiji,FJ,FJI,883483.0,Oceania
3932,21/04/2020,21,4,2020,1,0,Fiji,FJ,FJI,883483.0,Oceania
3933,20/04/2020,20,4,2020,0,0,Fiji,FJ,FJI,883483.0,Oceania
3934,19/04/2020,19,4,2020,0,0,Fiji,FJ,FJI,883483.0,Oceania
3935,18/04/2020,18,4,2020,0,0,Fiji,FJ,FJI,883483.0,Oceania
3936,17/04/2020,17,4,2020,1,0,Fiji,FJ,FJI,883483.0,Oceania
3937,16/04/2020,16,4,2020,0,0,Fiji,FJ,FJI,883483.0,Oceania
3938,15/04/2020,15,4,2020,0,0,Fiji,FJ,FJI,883483.0,Oceania
3939,14/04/2020,14,4,2020,0,0,Fiji,FJ,FJI,883483.0,Oceania
3940,13/04/2020,13,4,2020,0,0,Fiji,FJ,FJI,883483.0,Oceania
3941,12/04/2020,12,4,2020,0,0,Fiji,FJ,FJI,883483.0,Oceania
3942,11/04/2020,11,4,2020,1,0,Fiji,FJ,FJI,883483.0,Oceania
3943,10/04/2020,10,4,2020,0,0,Fiji,FJ,FJI,883483.0,Oceania
3944,09/04/2020,9,4,2020,0,0,Fiji,FJ,FJI,883483.0,Oceania
3945,08/04/2020,8,4,2020,1,0,Fiji,FJ,FJI,883483.0,Oceania
3946,07/04/2020,7,4,2020,0,0,Fiji,FJ,FJI,883483.0,Oceania
3947,06/04/2020,6,4,2020,2,0,Fiji,FJ,FJI,883483.0,Oceania
3948,05/04/2020,5,4,2020,0,0,Fiji,FJ,FJI,883483.0,Oceania
3949,04/04/2020,4,4,2020,5,0,Fiji,FJ,FJI,883483.0,Oceania
3950,03/04/2020,3,4,2020,0,0,Fiji,FJ,FJI,883483.0,Oceania
3951,02/04/2020,2,4,2020,2,0,Fiji,FJ,FJI,883483.0,Oceania
3952,01/04/2020,1,4,2020,0,0,Fiji,FJ,FJI,883483.0,Oceania
3953,31/03/2020,31,3,2020,0,0,Fiji,FJ,FJI,883483.0,Oceania
3954,30/03/2020,30,3,2020,0,0,Fiji,FJ,FJI,883483.0,Oceania
3955,29/03/2020,29,3,2020,0,0,Fiji,FJ,FJI,883483.0,Oceania
3956,28/03/2020,28,3,2020,0,0,Fiji,FJ,FJI,883483.0,Oceania
3957,27/03/2020,27,3,2020,0,0,Fiji,FJ,FJI,883483.0,Oceania
3958,26/03/2020,26,3,2020,0,0,Fiji,FJ,FJI,883483.0,Oceania
3959,25/03/2020,25,3,2020,1,0,Fiji,FJ,FJI,883483.0,Oceania
3960,24/03/2020,24,3,2020,1,0,Fiji,FJ,FJI,883483.0,Oceania
3961,23/03/2020,23,3,2020,1,0,Fiji,FJ,FJI,883483.0,Oceania
3962,22/03/2020,22,3,2020,1,0,Fiji,FJ,FJI,883483.0,Oceania
3963,21/03/2020,21,3,2020,0,0,Fiji,FJ,FJI,883483.0,Oceania
3964,20/03/2020,20,3,2020,1,0,Fiji,FJ,FJI,883483.0,Oceania
3965,22/04/2020,22,4,2020,146,43,Finland,FI,FIN,5518050.0,Europe
3966,21/04/2020,21,4,2020,85,4,Finland,FI,FIN,5518050.0,Europe
3967,20/04/2020,20,4,2020,102,4,Finland,FI,FIN,5518050.0,Europe
3968,19/04/2020,19,4,2020,192,8,Finland,FI,FIN,5518050.0,Europe
3969,18/04/2020,18,4,2020,120,7,Finland,FI,FIN,5518050.0,Europe
3970,17/04/2020,17,4,2020,132,3,Finland,FI,FIN,5518050.0,Europe
3971,16/04/2020,16,4,2020,76,8,Finland,FI,FIN,5518050.0,Europe
3972,15/04/2020,15,4,2020,97,5,Finland,FI,FIN,5518050.0,Europe
3973,14/04/2020,14,4,2020,90,3,Finland,FI,FIN,5518050.0,Europe
3974,13/04/2020,13,4,2020,69,7,Finland,FI,FIN,5518050.0,Europe
3975,12/04/2020,12,4,2020,136,1,Finland,FI,FIN,5518050.0,Europe
3976,11/04/2020,11,4,2020,164,6,Finland,FI,FIN,5518050.0,Europe
3977,10/04/2020,10,4,2020,118,2,Finland,FI,FIN,5518050.0,Europe
3978,09/04/2020,9,4,2020,179,6,Finland,FI,FIN,5518050.0,Europe
3979,08/04/2020,8,4,2020,132,7,Finland,FI,FIN,5518050.0,Europe
3980,07/04/2020,7,4,2020,249,0,Finland,FI,FIN,5518050.0,Europe
3981,06/04/2020,6,4,2020,45,2,Finland,FI,FIN,5518050.0,Europe
3982,05/04/2020,5,4,2020,267,5,Finland,FI,FIN,5518050.0,Europe
3983,04/04/2020,4,4,2020,97,1,Finland,FI,FIN,5518050.0,Europe
3984,03/04/2020,3,4,2020,72,2,Finland,FI,FIN,5518050.0,Europe
3985,02/04/2020,2,4,2020,62,0,Finland,FI,FIN,5518050.0,Europe
3986,01/04/2020,1,4,2020,71,4,Finland,FI,FIN,5518050.0,Europe
3987,31/03/2020,31,3,2020,95,2,Finland,FI,FIN,5518050.0,Europe
3988,30/03/2020,30,3,2020,0,2,Finland,FI,FIN,5518050.0,Europe
3989,29/03/2020,29,3,2020,193,2,Finland,FI,FIN,5518050.0,Europe
3990,28/03/2020,28,3,2020,67,3,Finland,FI,FIN,5518050.0,Europe
3991,27/03/2020,27,3,2020,78,1,Finland,FI,FIN,5518050.0,Europe
3992,26/03/2020,26,3,2020,88,2,Finland,FI,FIN,5518050.0,Europe
3993,25/03/2020,25,3,2020,92,0,Finland,FI,FIN,5518050.0,Europe
3994,24/03/2020,24,3,2020,74,0,Finland,FI,FIN,5518050.0,Europe
3995,23/03/2020,23,3,2020,105,0,Finland,FI,FIN,5518050.0,Europe
3996,22/03/2020,22,3,2020,71,1,Finland,FI,FIN,5518050.0,Europe
3997,21/03/2020,21,3,2020,50,0,Finland,FI,FIN,5518050.0,Europe
3998,20/03/2020,20,3,2020,31,0,Finland,FI,FIN,5518050.0,Europe
3999,19/03/2020,19,3,2020,50,0,Finland,FI,FIN,5518050.0,Europe
4000,18/03/2020,18,3,2020,47,0,Finland,FI,FIN,5518050.0,Europe
4001,17/03/2020,17,3,2020,5,0,Finland,FI,FIN,5518050.0,Europe
4002,16/03/2020,16,3,2020,57,0,Finland,FI,FIN,5518050.0,Europe
4003,15/03/2020,15,3,2020,27,0,Finland,FI,FIN,5518050.0,Europe
4004,14/03/2020,14,3,2020,28,0,Finland,FI,FIN,5518050.0,Europe
4005,13/03/2020,13,3,2020,96,0,Finland,FI,FIN,5518050.0,Europe
4006,12/03/2020,12,3,2020,19,0,Finland,FI,FIN,5518050.0,Europe
4007,10/03/2020,10,3,2020,10,0,Finland,FI,FIN,5518050.0,Europe
